x_m,y_m,pressure_Pa,wall_shear_Pa,x_wall_shear_Pa,y_wall_shear_Pa,cp_manual,side
0.001500000013038516,-0.6206896305084229,-434.53216552734375,0.05067531764507294,0.0,-0.05067531764507294,-0.759863297720948,back_downstream
0.001500000013038516,-0.622188925743103,-434.54229736328125,0.05082885921001434,0.0,-0.05082885921001434,-0.759881015190167,back_downstream
0.001500000013038516,-0.6236881613731384,-434.55242919921875,0.05098291486501694,0.0,-0.05098291486501694,-0.7598987326593861,back_downstream
0.001500000013038516,-0.6251873970031738,-434.5626525878906,0.05113746225833893,0.0,-0.05113746225833893,-0.7599166102262186,back_downstream
0.001500000013038516,-0.6266866326332092,-434.5729064941406,0.05129251256585121,0.0,-0.05129251256585121,-0.7599345411589222,back_downstream
0.001500000013038516,-0.6281859278678894,-434.58319091796875,0.051448069512844086,0.0,-0.051448069512844086,-0.759952525457497,back_downstream
0.001500000013038516,-0.6296851634979248,-434.5935363769531,0.051604148000478745,0.0,-0.051604148000478745,-0.7599706164878142,back_downstream
0.001500000013038516,-0.6311843991279602,-434.60394287109375,0.051760751754045486,0.0,-0.051760751754045486,-0.7599888142498735,back_downstream
0.001500000013038516,-0.6326836347579956,-434.6144104003906,0.05191789194941521,0.0,-0.05191789194941521,-0.7600071187436752,back_downstream
0.001500000013038516,-0.6341829299926758,-434.6249084472656,0.0520755834877491,0.0,-0.0520755834877491,-0.760025476603348,back_downstream
0.001500000013038516,-0.6356821656227112,-434.63543701171875,0.052233804017305374,0.0,-0.052233804017305374,-0.7600438878288919,back_downstream
0.001500000013038516,-0.6371814012527466,-434.64605712890625,0.05239260941743851,0.0,-0.05239260941743851,-0.7600624591520493,back_downstream
0.001500000013038516,-0.638680636882782,-434.6567077636719,0.05255205184221268,0.0,-0.05255205184221268,-0.7600810838410778,back_downstream
0.001500000013038516,-0.6401799321174622,-434.6673889160156,0.05271212011575699,0.0,-0.05271212011575699,-0.7600997618959774,back_downstream
0.001500000013038516,-0.6416791677474976,-434.67816162109375,0.05287281423807144,0.0,-0.05287281423807144,-0.7601186000484905,back_downstream
0.001500000013038516,-0.643178403377533,-434.68896484375,0.05303413048386574,0.0,-0.05303413048386574,-0.7601374915668747,back_downstream
0.001500000013038516,-0.6446776390075684,-434.6998291015625,0.05319604277610779,0.0,-0.05319604277610779,-0.7601564898170012,back_downstream
0.001500000013038516,-0.6461769342422485,-434.71075439453125,0.05335860326886177,0.0,-0.05335860326886177,-0.76017559479887,back_downstream
0.001500000013038516,-0.6476761698722839,-434.7217102050781,0.053521860390901566,0.0,-0.053521860390901566,-0.7601947531466099,back_downstream
0.001500000013038516,-0.6491754055023193,-434.7327575683594,0.05368578061461449,0.0,-0.05368578061461449,-0.7602140715919633,back_downstream
0.001500000013038516,-0.6506746411323547,-434.74383544921875,0.053850334137678146,0.0,-0.053850334137678146,-0.7602334434031878,back_downstream
0.001500000013038516,-0.6521739363670349,-434.7549743652344,0.054015569388866425,0.0,-0.054015569388866425,-0.7602529219461546,back_downstream
0.001500000013038516,-0.6536731719970703,-434.76617431640625,0.05418155714869499,0.0,-0.05418155714869499,-0.7602725072208636,back_downstream
0.001500000013038516,-0.6551724076271057,-434.7774353027344,0.05434824898838997,0.0,-0.05434824898838997,-0.760292199227315,back_downstream
0.001500000013038516,-0.6566716432571411,-434.78875732421875,0.054515641182661057,0.0,-0.054515641182661057,-0.7603119979655085,back_downstream
0.001500000013038516,-0.6581709384918213,-434.80010986328125,0.05468369275331497,0.0,-0.05468369275331497,-0.7603318500695733,back_downstream
0.001500000013038516,-0.6596701741218567,-434.8115539550781,0.05485246703028679,0.0,-0.05485246703028679,-0.7603518622712515,back_downstream
